architecture,workload,phase,status,makespan,payload_bytes_per_cycle,p99,bank_utilization,rmw,hol,buffer_bits,switch_proxy_bits,run_dir
FIFO_B8_G2048_xor1,embedding_53,train,PASS,171,193.488,23,0.232558,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-embedding_53-a87419f075c9dadc
FIFO_B8_G2048_xor1,embedding_71,train,PASS,166,199.281,24,0.239521,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-embedding_71-bb83b7324af6c559
O8_B8_G2048_xor1,gemm,train,PASS,3453,113.844,47,0.111175,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-gemm-16b62fcf4dae3ba2
O8_B8_G2048_xor1,gemm_tail,train,PASS,1661,54.219,17,0.0529483,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-gemm_tail-04e62571d1902b77
O8_B8_G2048_xor1,prefill,train,PASS,6448,25.4055,10,0.02481,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-prefill-494f460d09204452
O8_B8_G2048_xor1,decode,train,PASS,3888,67.9331,13,0.0681409,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-decode-661b1e6860915730
O8_B8_G2048_xor1,convolution,train,PASS,2769,45.9321,214,0.0521661,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-convolution-787836da55248cce
O8_B8_G2048_xor1,transpose,train,PASS,204,159.844,34,0.312195,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-transpose-26f0e5ab2ae4bd15
O8_B8_G2048_xor1,concurrent,train,PASS,13320,68.8765,192,0.0960889,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-concurrent-32251058b789fbd1
O8_B8_G2048_xor1,embedding_11,train,PASS,165,200.482,22,0.240964,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-embedding_11-b8fa42c0e211fcc4
O8_B8_G2048_xor1,embedding_23,train,PASS,166,199.281,23,0.239521,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-embedding_23-9f67eae455592d43
O8_B8_G2048_xor1,embedding_37,train,PASS,170,194.62,23,0.233918,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-embedding_37-0b15816aff07beea
O8_B8_G2048_xor1,embedding_53,train,PASS,171,193.488,23,0.232558,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-embedding_53-173569cadc7a8380
O8_B8_G2048_xor1,embedding_71,train,PASS,166,199.281,24,0.239521,0,0,3055616,132608,runs/train-O8_B8_G2048_xor1-embedding_71-7ac2d16e59ed3c68
Gfirst_B8_G2048_xor1,gemm,train,PASS,3521,111.646,148,0.109029,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-gemm-cf98b55664ee274e
Gfirst_B8_G2048_xor1,gemm_tail,train,PASS,1773,50.7959,117,0.0496054,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-gemm_tail-fa5e50fc68a22af9
Gfirst_B8_G2048_xor1,prefill,train,PASS,6617,24.7567,112,0.0241765,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-prefill-4846e26241184f9f
Gfirst_B8_G2048_xor1,decode,train,PASS,3972,66.4969,86,0.0667002,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-decode-e2c7d520bbf36752
Gfirst_B8_G2048_xor1,convolution,train,PASS,2979,42.6953,480,0.0484899,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-convolution-47a837d243c3629d
Gfirst_B8_G2048_xor1,transpose,train,PASS,203,160.627,48,0.313725,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-transpose-bdded6cbcf8e3509
Gfirst_B8_G2048_xor1,concurrent,train,PASS,15027,61.053,924,0.0851743,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-concurrent-eba0a6149d6c6a98
Gfirst_B8_G2048_xor1,embedding_11,train,PASS,215,154.074,27,0.185185,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-embedding_11-efdd82069ed6757b
Gfirst_B8_G2048_xor1,embedding_23,train,PASS,229,144.696,27,0.173913,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-embedding_23-7bef50c54a4cdd31
Gfirst_B8_G2048_xor1,embedding_37,train,PASS,218,151.963,27,0.182648,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-embedding_37-309c8a8cf7e45f95
Gfirst_B8_G2048_xor1,embedding_53,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-embedding_53-04c525c03359e326
Gfirst_B8_G2048_xor1,embedding_71,train,PASS,227,145.965,28,0.175439,0,0,3448832,72704,runs/train-Gfirst_B8_G2048_xor1-embedding_71-08eb9ecd27ce6f83
C_ECC,gemm,train,PASS,3925,100.157,384,0.0978095,0,0,3866624,825344,runs/train-C_ECC-gemm-0666f1d80782383d
C_ECC,gemm_tail,train,PASS,1716,52.4822,91,0.0512522,0,0,3866624,825344,runs/train-C_ECC-gemm_tail-d976ba930d25fe05
C_ECC,prefill,train,PASS,6386,25.6521,13,0.0250509,0,0,3866624,825344,runs/train-C_ECC-prefill-c2cbb17e59abc1a8
C_ECC,decode,train,PASS,3872,68.2138,11,0.0668732,0,0,3866624,825344,runs/train-C_ECC-decode-3e6e60a2114f1a40
C_ECC,convolution,train,PASS,2742,46.3843,311,0.0452971,0,0,3866624,825344,runs/train-C_ECC-convolution-c45c428fb50df924
C_ECC,transpose,train,PASS,152,214.17,14,0.20915,0,0,3866624,825344,runs/train-C_ECC-transpose-7eb599f130aa6073
C_ECC,concurrent,train,PASS,14134,64.9101,832,0.0633888,0,0,3866624,825344,runs/train-C_ECC-concurrent-39a9b5b0920874e4
C_ECC,embedding_11,train,PASS,151,218.947,16,0.223684,0,0,3866624,825344,runs/train-C_ECC-embedding_11-e4cc892f9c35486c
C_ECC,embedding_23,train,PASS,149,221.867,14,0.226667,0,0,3866624,825344,runs/train-C_ECC-embedding_23-2d3908e89f469333
C_ECC,embedding_37,train,PASS,150,220.397,15,0.225166,0,0,3866624,825344,runs/train-C_ECC-embedding_37-31685e9e16fe4b5b
C_ECC,embedding_53,train,PASS,151,218.947,15,0.223684,0,0,3866624,825344,runs/train-C_ECC-embedding_53-f61cc776a004f703
C_ECC,embedding_71,train,PASS,149,221.867,16,0.226667,0,0,3866624,825344,runs/train-C_ECC-embedding_71-c13ed6f7fae9d6a7
ECC_B8_G2048_xor1,gemm,train,PASS,3382,116.233,110,0.113509,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-gemm-89ba91b4ee75e270
ECC_B8_G2048_xor1,gemm_tail,train,PASS,1645,54.7461,27,0.0534629,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-gemm_tail-2d3537f288c52789
ECC_B8_G2048_xor1,prefill,train,PASS,6384,25.6601,11,0.0250587,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-prefill-058b648f35ba94ea
ECC_B8_G2048_xor1,decode,train,PASS,3881,68.0556,19,0.0682638,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-decode-675af81b7a11982f
ECC_B8_G2048_xor1,convolution,train,PASS,2792,45.5539,342,0.0517365,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-convolution-a04a2409a5f1ec48
ECC_B8_G2048_xor1,transpose,train,PASS,190,171.56,38,0.335079,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-transpose-709533460d07951c
ECC_B8_G2048_xor1,concurrent,train,PASS,13776,66.5968,836,0.0929085,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-concurrent-f40ea277df6d9ffb
ECC_B8_G2048_xor1,embedding_11,train,PASS,185,178.925,26,0.215054,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-embedding_11-5000a0ae333e2abf
ECC_B8_G2048_xor1,embedding_23,train,PASS,181,182.857,23,0.21978,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-embedding_23-cf3bd8d0e9c8e599
ECC_B8_G2048_xor1,embedding_37,train,PASS,180,183.867,23,0.220994,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-embedding_37-742ae30d2abb30bf
ECC_B8_G2048_xor1,embedding_53,train,PASS,176,188.023,23,0.225989,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-embedding_53-b2273fc497b362fe
ECC_B8_G2048_xor1,embedding_71,train,PASS,183,180.87,24,0.217391,0,0,3055616,132608,runs/train-ECC_B8_G2048_xor1-embedding_71-9f47d2ac69f99d66
R32,gemm,train,PASS,3974,98.9223,368,0.0966038,0,0,3866624,825344,runs/train-R32-gemm-9f981c1175767f2e
R32,gemm_tail,train,PASS,2062,43.6801,275,0.0426563,0,0,3866624,825344,runs/train-R32-gemm_tail-bffa6dfbc11ef699
R32,prefill,train,PASS,8159,20.0784,397,0.0196078,0,0,3866624,825344,runs/train-R32-prefill-67c9de637e88d661
R32,decode,train,PASS,4262,61.9733,311,0.0607553,0,0,3866624,825344,runs/train-R32-decode-d865cd864960761e
R32,convolution,train,PASS,3279,38.7902,849,0.0378811,0,0,3866624,825344,runs/train-R32-convolution-e3645e9af57b2f93
R32,transpose,train,PASS,180,181.039,52,0.176796,0,0,3866624,825344,runs/train-R32-transpose-6a045df5b273cb44
R32,concurrent,train,PASS,15941,57.5526,768,0.0562037,0,0,3866624,825344,runs/train-R32-concurrent-1d9e25dae790d28e
R32,embedding_11,train,PASS,170,194.62,24,0.19883,0,0,3866624,825344,runs/train-R32-embedding_11-fdbe9cb1d0ec6d03
R32,embedding_23,train,PASS,170,194.62,24,0.19883,0,0,3866624,825344,runs/train-R32-embedding_23-092d9fc682a3bb33
R32,embedding_37,train,PASS,172,192.37,25,0.196532,0,0,3866624,825344,runs/train-R32-embedding_37-4d419576302dd1d2
R32,embedding_53,train,PASS,172,192.37,24,0.196532,0,0,3866624,825344,runs/train-R32-embedding_53-42440f1952338eb4
R32,embedding_71,train,PASS,170,194.62,24,0.19883,0,0,3866624,825344,runs/train-R32-embedding_71-2c41b4d45ea7b488
I_B8_modulo_flat_fifo,gemm,train,PASS,3650,107.701,196,0.105177,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-gemm-41f018342305c51e
I_B8_modulo_flat_fifo,gemm_tail,train,PASS,1636,55.047,24,0.0537569,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-gemm_tail-613f68bd5ec4a914
I_B8_modulo_flat_fifo,prefill,train,PASS,6378,25.6843,15,0.0250823,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-prefill-95a4e0c7af755b17
I_B8_modulo_flat_fifo,decode,train,PASS,3920,67.3787,34,0.0675848,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-decode-4df157f35c7a6aec
I_B8_modulo_flat_fifo,convolution,train,PASS,2732,46.554,300,0.0528723,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-convolution-4542e45e8655aeec
I_B8_modulo_flat_fifo,transpose,train,PASS,180,181.039,32,0.353591,0,30,3055616,132608,runs/train-I_B8_modulo_flat_fifo-transpose-94ac157546c61d1a
I_B8_modulo_flat_fifo,concurrent,train,PASS,13222,69.387,768,0.096801,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-concurrent-d33e5b5599bcdb7d
I_B8_modulo_flat_fifo,embedding_11,train,PASS,148,223.356,22,0.268456,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-embedding_11-3879875c0ea21197
I_B8_modulo_flat_fifo,embedding_23,train,PASS,149,221.867,22,0.266667,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-embedding_23-70f659da78950507
I_B8_modulo_flat_fifo,embedding_37,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-embedding_37-ddf29eae4e74199a
I_B8_modulo_flat_fifo,embedding_53,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-embedding_53-90750b5f9e91f743
I_B8_modulo_flat_fifo,embedding_71,train,PASS,154,214.71,22,0.258065,0,0,3055616,132608,runs/train-I_B8_modulo_flat_fifo-embedding_71-5c55685afcc38071
I_B8_modulo_flat_voq,gemm,train,PASS,3650,107.701,196,0.105177,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-gemm-11be24b9f3c5baa3
I_B8_modulo_flat_voq,gemm_tail,train,PASS,1636,55.047,24,0.0537569,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-gemm_tail-df8d53de8536faee
I_B8_modulo_flat_voq,prefill,train,PASS,6378,25.6843,15,0.0250823,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-prefill-0d35bb2313f02750
I_B8_modulo_flat_voq,decode,train,PASS,3920,67.3787,34,0.0675848,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-decode-8516e80cdf9412d5
I_B8_modulo_flat_voq,convolution,train,PASS,2732,46.554,300,0.0528723,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-convolution-6738a1db8cffee2e
I_B8_modulo_flat_voq,transpose,train,PASS,180,181.039,32,0.353591,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-transpose-336360e8cf29c6de
I_B8_modulo_flat_voq,concurrent,train,PASS,13222,69.387,768,0.096801,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-concurrent-bc77933f0494b78a
I_B8_modulo_flat_voq,embedding_11,train,PASS,148,223.356,22,0.268456,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-embedding_11-9198b66ca3c2ef0f
I_B8_modulo_flat_voq,embedding_23,train,PASS,149,221.867,22,0.266667,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-embedding_23-e8c2d76212376e34
I_B8_modulo_flat_voq,embedding_37,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-embedding_37-132bfb414d25d395
I_B8_modulo_flat_voq,embedding_53,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-embedding_53-0d016a455573f865
I_B8_modulo_flat_voq,embedding_71,train,PASS,154,214.71,22,0.258065,0,0,3055616,132608,runs/train-I_B8_modulo_flat_voq-embedding_71-2279bb0952b4cc77
I_B8_modulo_hierarchical_fifo,gemm,train,PASS,3575,109.96,136,0.107383,0,889,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-gemm-4c19ee4d296264c2
I_B8_modulo_hierarchical_fifo,gemm_tail,train,PASS,1769,50.9107,127,0.0497175,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-gemm_tail-b5bd0e2fe5c01063
I_B8_modulo_hierarchical_fifo,prefill,train,PASS,6651,24.6302,91,0.0240529,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-prefill-79c9b9ccbf35f43a
I_B8_modulo_hierarchical_fifo,decode,train,PASS,4037,65.4264,116,0.0656265,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-decode-6bd8be6887ea0a07
I_B8_modulo_hierarchical_fifo,convolution,train,PASS,2911,43.6923,401,0.0496223,0,134,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-convolution-7b91524f8f5971ec
I_B8_modulo_hierarchical_fifo,transpose,train,PASS,208,156.785,47,0.30622,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-transpose-32a0496f8a2e4a31
I_B8_modulo_hierarchical_fifo,concurrent,train,PASS,14989,61.2077,912,0.0853903,0,509,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-concurrent-7fda724eef14cce5
I_B8_modulo_hierarchical_fifo,embedding_11,train,PASS,213,155.514,27,0.186916,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-embedding_11-9fb8a3ed975fd966
I_B8_modulo_hierarchical_fifo,embedding_23,train,PASS,215,154.074,27,0.185185,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-embedding_23-b4c5e775f28593c6
I_B8_modulo_hierarchical_fifo,embedding_37,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-embedding_37-f9d72e65086d1686
I_B8_modulo_hierarchical_fifo,embedding_53,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-embedding_53-94eff722d197aa97
I_B8_modulo_hierarchical_fifo,embedding_71,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_fifo-embedding_71-adec522e1db06042
I_B8_modulo_hierarchical_voq,gemm,train,PASS,3575,109.96,136,0.107383,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-gemm-66cfec1306998273
I_B8_modulo_hierarchical_voq,gemm_tail,train,PASS,1769,50.9107,127,0.0497175,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-gemm_tail-627319369683823a
I_B8_modulo_hierarchical_voq,prefill,train,PASS,6651,24.6302,91,0.0240529,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-prefill-d7656e981f681624
I_B8_modulo_hierarchical_voq,decode,train,PASS,4037,65.4264,116,0.0656265,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-decode-f4005ba6f529ff01
I_B8_modulo_hierarchical_voq,convolution,train,PASS,2911,43.6923,401,0.0496223,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-convolution-0d070f4d1881e903
I_B8_modulo_hierarchical_voq,transpose,train,PASS,208,156.785,47,0.30622,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-transpose-e3d4c412a8ceb1b1
I_B8_modulo_hierarchical_voq,concurrent,train,PASS,14989,61.2077,912,0.0853903,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-concurrent-911dc7bfd58a0178
I_B8_modulo_hierarchical_voq,embedding_11,train,PASS,213,155.514,27,0.186916,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-embedding_11-93cbd0748868c792
I_B8_modulo_hierarchical_voq,embedding_23,train,PASS,215,154.074,27,0.185185,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-embedding_23-686a489c4276e019
I_B8_modulo_hierarchical_voq,embedding_37,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-embedding_37-75d558159911a72a
I_B8_modulo_hierarchical_voq,embedding_53,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-embedding_53-7dd5dca473d8fcf3
I_B8_modulo_hierarchical_voq,embedding_71,train,PASS,216,153.364,27,0.184332,0,0,3448832,72704,runs/train-I_B8_modulo_hierarchical_voq-embedding_71-b4567657c99a3731
I_B8_xor_flat_fifo,gemm,train,PASS,3357,117.098,67,0.114354,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-gemm-841d3b4f1bb88df4
I_B8_xor_flat_fifo,gemm_tail,train,PASS,1636,55.047,24,0.0537569,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-gemm_tail-48afac4db55379dd
I_B8_xor_flat_fifo,prefill,train,PASS,6386,25.6521,15,0.0250509,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-prefill-861ba397533ff07c
I_B8_xor_flat_fifo,decode,train,PASS,3873,68.1962,17,0.0684047,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-decode-1d86ed33b07d47ff
I_B8_xor_flat_fifo,convolution,train,PASS,2732,46.554,300,0.0528723,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-convolution-e481ca921aee2bb7
I_B8_xor_flat_fifo,transpose,train,PASS,180,181.039,32,0.353591,0,30,3055616,132608,runs/train-I_B8_xor_flat_fifo-transpose-cbc11d560cea988f
I_B8_xor_flat_fifo,concurrent,train,PASS,13216,69.4185,768,0.096845,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-concurrent-05e39a0d74ffb460
I_B8_xor_flat_fifo,embedding_11,train,PASS,151,218.947,22,0.263158,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-embedding_11-96d0a96d4cf86849
I_B8_xor_flat_fifo,embedding_23,train,PASS,147,224.865,22,0.27027,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-embedding_23-bf5119915651ef6e
I_B8_xor_flat_fifo,embedding_37,train,PASS,147,224.865,22,0.27027,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-embedding_37-df7009fbc64473ee
I_B8_xor_flat_fifo,embedding_53,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-embedding_53-64304e812babe0eb
I_B8_xor_flat_fifo,embedding_71,train,PASS,149,221.867,22,0.266667,0,0,3055616,132608,runs/train-I_B8_xor_flat_fifo-embedding_71-7a8ff7bdf4a7e7da
I_B8_xor_flat_voq,gemm,train,PASS,3357,117.098,67,0.114354,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-gemm-49468000590ac08b
I_B8_xor_flat_voq,gemm_tail,train,PASS,1636,55.047,24,0.0537569,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-gemm_tail-41ac7a6589d2be55
I_B8_xor_flat_voq,prefill,train,PASS,6386,25.6521,15,0.0250509,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-prefill-3eb4d9db9b1daed6
I_B8_xor_flat_voq,decode,train,PASS,3873,68.1962,17,0.0684047,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-decode-490ac8c356ee7d18
I_B8_xor_flat_voq,convolution,train,PASS,2732,46.554,300,0.0528723,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-convolution-ba9059695306ff70
I_B8_xor_flat_voq,transpose,train,PASS,180,181.039,32,0.353591,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-transpose-b009e3f9c20606c8
I_B8_xor_flat_voq,concurrent,train,PASS,13216,69.4185,768,0.096845,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-concurrent-9c7d73bbe5d89dd4
I_B8_xor_flat_voq,embedding_11,train,PASS,151,218.947,22,0.263158,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-embedding_11-def720610f531cce
I_B8_xor_flat_voq,embedding_23,train,PASS,147,224.865,22,0.27027,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-embedding_23-959380cd81445115
I_B8_xor_flat_voq,embedding_37,train,PASS,147,224.865,22,0.27027,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-embedding_37-4c8add32d7f2071e
I_B8_xor_flat_voq,embedding_53,train,PASS,146,226.395,22,0.272109,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-embedding_53-0fb61bdb4cda6569
I_B8_xor_flat_voq,embedding_71,train,PASS,149,221.867,22,0.266667,0,0,3055616,132608,runs/train-I_B8_xor_flat_voq-embedding_71-30ab4bc88259cdb1
I_B8_xor_hierarchical_fifo,gemm,train,PASS,3522,111.614,131,0.108998,0,691,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-gemm-4479b048fbd64b57
I_B8_xor_hierarchical_fifo,gemm_tail,train,PASS,1784,50.4829,143,0.0492997,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-gemm_tail-645d2accb882b396
I_B8_xor_hierarchical_fifo,prefill,train,PASS,6667,24.5711,91,0.0239952,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-prefill-5f1be06cae0e7907
I_B8_xor_hierarchical_fifo,decode,train,PASS,3976,66.43,102,0.0666331,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-decode-56154f77e6317cc5
I_B8_xor_hierarchical_fifo,convolution,train,PASS,2897,43.9034,401,0.049862,0,112,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-convolution-801304ce075d2413
I_B8_xor_hierarchical_fifo,transpose,train,PASS,208,156.785,47,0.30622,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-transpose-75ff6d7264772a15
I_B8_xor_hierarchical_fifo,concurrent,train,PASS,14996,61.1792,912,0.0853504,0,399,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-concurrent-1faa80268b860836
I_B8_xor_hierarchical_fifo,embedding_11,train,PASS,214,154.791,27,0.186047,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-embedding_11-69c67ec9ae7c2400
I_B8_xor_hierarchical_fifo,embedding_23,train,PASS,214,154.791,27,0.186047,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-embedding_23-b8392abab0ffe765
I_B8_xor_hierarchical_fifo,embedding_37,train,PASS,217,152.661,27,0.183486,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-embedding_37-8b64962be0e28bd1
I_B8_xor_hierarchical_fifo,embedding_53,train,PASS,211,156.981,27,0.188679,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-embedding_53-b0db3c36d3fda471
I_B8_xor_hierarchical_fifo,embedding_71,train,PASS,219,151.273,27,0.181818,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_fifo-embedding_71-49c90e6cb7dabc5b
I_B8_xor_hierarchical_voq,gemm,train,PASS,3522,111.614,131,0.108998,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-gemm-54e805a5d584d6b1
I_B8_xor_hierarchical_voq,gemm_tail,train,PASS,1784,50.4829,143,0.0492997,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-gemm_tail-4021a9689c7b7d5d
I_B8_xor_hierarchical_voq,prefill,train,PASS,6667,24.5711,91,0.0239952,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-prefill-a4b27093d8caa377
I_B8_xor_hierarchical_voq,decode,train,PASS,3976,66.43,102,0.0666331,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-decode-bae6835fc98501b8
I_B8_xor_hierarchical_voq,convolution,train,PASS,2897,43.9034,401,0.049862,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-convolution-501b3285c9030893
I_B8_xor_hierarchical_voq,transpose,train,PASS,208,156.785,47,0.30622,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-transpose-09d3863d0ad518bd
I_B8_xor_hierarchical_voq,concurrent,train,PASS,14996,61.1792,912,0.0853504,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-concurrent-0fd21e1796321e5d
I_B8_xor_hierarchical_voq,embedding_11,train,PASS,214,154.791,27,0.186047,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-embedding_11-af4459172a56f2bc
I_B8_xor_hierarchical_voq,embedding_23,train,PASS,214,154.791,27,0.186047,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-embedding_23-a97d8c417a4430fc
I_B8_xor_hierarchical_voq,embedding_37,train,PASS,217,152.661,27,0.183486,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-embedding_37-461407a95de50df4
I_B8_xor_hierarchical_voq,embedding_53,train,PASS,211,156.981,27,0.188679,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-embedding_53-5935ecb3a88f6bb0
I_B8_xor_hierarchical_voq,embedding_71,train,PASS,219,151.273,27,0.181818,0,0,3448832,72704,runs/train-I_B8_xor_hierarchical_voq-embedding_71-3c1d0421dd9f8536
I_B16_modulo_flat_fifo,gemm,train,PASS,3437,114.373,80,0.111693,0,2269,3325952,322560,runs/train-I_B16_modulo_flat_fifo-gemm-fda7e7e05b38d81e
I_B16_modulo_flat_fifo,gemm_tail,train,PASS,1641,54.8794,26,0.0535932,0,0,3325952,322560,runs/train-I_B16_modulo_flat_fifo-gemm_tail-6681c8eb7c79c31a
